Launceston,LST,Centrelink Customer Service Centre,R,8 Boland St,Launceston,7250,TAS,GPO Box 1507 Hobart TAS 7001,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,147.14338,-41.42954
Leeton,LEE,Centrelink Customer Service Centre,R,Suite 10-11; Leeton Market Plaza; Acacia Ave,Leeton,2705,NSW,PO Box 779 Leeton NSW 2705,Sun:Closed;Mon:8:30 to 4:30(Closed12:30 to 1:30);Tue:8:30 to 4:30(Closed12:30 to 1:30);Wed:8:30 to 4:30(Closed12:30 to 1:30);Thu:8:30 to 4:30(Closed12:30 to 1:30);Fri:8:30 to 4:30(Closed12:30 to 1:30);Sat:Closed;,146.39828,-34.55209
Leichhardt,PET,Centrelink Customer Service Centre,R,23 Balmain Rd,Leichhardt,2040,NSW,Centrelink - Leichhardt 23 Balmain Road LEICHHARDT  NSW  2040,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.15933,-33.88706
Lightning Ridge,LIG,Centrelink Customer Service Centre,R,Cnr Opal & Harlequin Sts,Lightning Ridge,2834,NSW,PO Box 819 Lightning Ridge NSW 2834,Sun:Closed;Mon:8:30 to 12:30;Tue:8:30 to 12:30;Wed:8:30 to 12:30;Thu:8:30 to 12:30;Fri:8:30 to 12:30;Sat:Closed;,147.97961,-29.42886
Lilydale,LIL,Centrelink Customer Service Centre,R,Cnr Anderson & Chapel Sts,Lilydale,3140,VIC,PO Box 30 Lilydale VIC 3140,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,145.355,-37.756
Lismore,LSY,Centrelink Customer Service Centre,R,47 Conway St,Lismore,2480,NSW,PO Box 571 Lismore NSW 2480,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.27696,-28.8121
Lithgow,LIT,Centrelink Customer Service Centre,R,176 Mort St,Lithgow,2790,NSW,Locked Bag 3 Regents Park BC NSW 2143,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,150.16031,-33.4813
Liverpool,LIV,Centrelink Customer Service Centre,R,Ground Floor; 211-231 Northumberland St,Liverpool,2170,NSW,Locked Bag 3 Regents Park BC NSW 2143,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,150.92204,-33.92358
Longreach,LNG,Centrelink Customer Service Centre,R,3 Snipe St,Longreach,4730,QLD,Post Office Box 544 Longreach QLD 4730,Sun:Closed;Mon:8:30 to 4:30(Closed12:30 to 1:30);Tue:8:30 to 4:30(Closed12:30 to 1:30);Wed:8:30 to 4:30(Closed12:30 to 1:30);Thu:8:30 to 4:30(Closed12:30 to 1:30);Fri:8:30 to 4:30(Closed12:30 to 1:30);Sat:Closed;,144.2531,-23.4412
Mackay,MKY,Centrelink Customer Service Centre,R,Mackay Corporate Centre; Cnr Gregory & Victoria Sts,Mackay,4740,QLD,PO Box 323 Mackay QLD 4740,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,149.3065,-21.35439
Maitland (NSW),MTL,Centrelink Customer Service Centre,R,226 High St,Maitland,2320,NSW,Locked Bag 3 Regents Park  NSW  2143,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.5621,-32.7376
Mandurah,MDA,Centrelink Customer Service Centre,R,24-26 Tuckey St,Mandurah,6210,WA,GPO Box P1187 Perth WA 6844,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,115.72343,-32.53233
Mareeba,MRE,Centrelink Customer Service Centre,R,228 Byrnes St,Mareeba,4880,QLD,PO Box 341  Mareeba QLD 4880,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,145.42247,-16.9968
Marion,MAO,Centrelink Customer Service Centre,R,8 Warracowie Way,Oaklands Park,5046,SA,PO Box 475 Oaklands Park SA 5046,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,138.54266,-35.01371
Maroochydore,MCH,Centrelink Customer Service Centre,R,5 Maud St,Maroochydore,4558,QLD,PO Box 785 Maroochydore  Qld  4558,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.09473,-26.65634
Maroubra,MRB,Centrelink Customer Service Centre,R,138 Maroubra Rd,Maroubra,2035,NSW,138 Maroubra Rd Maroubra NSW 2035,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,151.23748,-33.94108
Marrickville,MRR,Centrelink Customer Service Centre,R,Ground Floor; 373 Illawarra Rd,Marrickville,2204,NSW,Ground Floor  373 Illawarra Rd  Marrickville NSW 2204,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.15251,-33.91473
Maryborough (QLD),MBH,Centrelink Customer Service Centre,R,207 Lennox St,Maryborough,4650,QLD,PO Box 262 Maryborough QLD 4650,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,152.7012,-25.5374
Maryborough (VIC),MYB,Centrelink Customer Service Centre,R,16 Campbell St,Maryborough,3465,VIC,PO Box 309 Maryborough VIC 3465,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,143.73541,-37.04631
Mayfield,MAY,Centrelink Customer Service Centre,R,188-194 Maitland Rd,Mayfield,2304,NSW,Locked Bag 3 Regents Park DC NSW 2143,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.7398,-32.9002
Melton,MEL,Centrelink Customer Service Centre,R,Woodgrove Shopping Centre; Barries Rd,Melton,3337,VIC,PO Box 900 Sunshine VIC 3020,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,144.56585,-37.68724
Merrylands,MER,Centrelink Customer Service Centre,R,207-209 Pitt St,Merrylands,2160,NSW,Locked Bag 3 Regents Park BC  NSW  2143,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,150.9913,-33.8355
Midland,MID,Centrelink Customer Service Centre,R,15 Keane St,Midland,6056,WA,GPO Box P1187 Perth WA 6844,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,116.00507,-31.8884
Mildura,MQL,Centrelink Customer Service Centre,R,112-124 Deakin Ave,Mildura,3500,VIC,PO Box 1050 Mildura VIC 3502,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,142.16028,-34.18742
Mirrabooka,MIR,Centrelink Customer Service Centre,R,22 Chesterfield Rd,Mirrabooka,6061,WA,GPO Box P1187 Perth WA  6844,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,115.8585,-31.8682
Mitchelton,MIT,Centrelink Customer Service Centre,R,55 Osborne Rd,Mitchelton,4053,QLD,PO Box 2156 Brookside Centre QLD 4053,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,152.97728,-27.41219
Modbury,MOD,Centrelink Customer Service Centre,R,96 Reservoir Rd,Modbury,5092,SA,PO Box 619 Modbury SA 5092,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,138.68773,-34.83428
Moree,MRZ,Centrelink Customer Service Centre,R,11 Auburn St,Moree,2400,NSW,PO Box 507 Moree NSW 2400,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,149.83977,-29.4609
Moreland,BRU,Centrelink Customer Service Centre,R,172-186 Moreland Rd,Brunswick,3056,VIC,PO B0x 107 Box Hill 3128,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,144.96322,-37.75575
Morley,MRL,Centrelink Customer Service Centre,R,38 Rudloc Rd,Morley,6062,WA,GPO Box P1187 Perth WA  6844,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,115.89983,-31.90007
Mornington,MOR,Centrelink Customer Service Centre,R,332 Main St,Mornington,3931,VIC,Private Bag 8 Mornington 3931 Victoria,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,145.04346,-38.2261
Morwell,MRW,Centrelink Customer Service Centre,R,Cnr Elgin & Chapel Sts,Morwell,3840,VIC,PO Box 445 Morwell VIC 3840,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,146.39936,-38.23986
Mossman,MOS,Centrelink Customer Service Centre,R,23 Front St,Mossman,4873,QLD,PO Box 435 Mossman QLD 4873,Sun:Closed;Mon:8:30 to 4:30(Closed12:30 to 1:30);Tue:8:30 to 4:30(Closed12:30 to 1:30);Wed:8:30 to 4:30(Closed12:30 to 1:30);Thu:8:30 to 4:30(Closed12:30 to 1:30);Fri:8:30 to 4:30(Closed12:30 to 1:30);Sat:Closed;,145.37318,-16.46058
Mt Barker (SA),MBA,Centrelink Customer Service Centre,R,30 Stephen St,Mt Barker,5251,SA,PO Box 1075 Mt Barker SA 5251,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,138.85888,-35.06668
Mt Druitt,MDR,Centrelink Customer Service Centre,R,3 Mount St,Mt Druitt,2770,NSW,Locked Bag 3 Regents Park NSW 2143,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,150.82322,-33.76883
Mt Gambier,MGA,Centrelink Customer Service Centre,R,5 Percy St,Mt Gambier,5290,SA,PO Box 696 Mt Gambier SA 5290,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,140.78276,-37.8284
Mt Gravatt,MGV,Centrelink Customer Service Centre,R,57 Sanders St,Upper Mt Gravatt,4122,QLD,P O Box 6009 Upper Mount Gravatt QLD 4122,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.08206,-27.55895
Mt Isa,ISA,Centrelink Customer Service Centre,R,30-32 West St,Mt Isa,4825,QLD,PO Box 2251 Mt Isa QLD 4825,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,139.49098,-20.72491
Mudgee,MDG,Centrelink Customer Service Centre,R,Lot 71 Byron Pl,Mudgee,2850,NSW,PO Box 48 Mudgee NSW 2850,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,149.5868,-32.59183
Murray Bridge,MUB,Centrelink Customer Service Centre,R,8-12 Bridge St,Murray Bridge,5253,SA,PO Box 419  Murray Bridge SA 5251,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,139.27723,-35.11813
Murwillumbah,MUR,Centrelink Customer Service Centre,R,107-113 Wollumbin St,Murwillumbah,2484,NSW,PO Box 1106 Murwillumbah NSW 2484,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.39428,-28.32707
Muswellbrook,MSW,Centrelink Customer Service Centre,R,164 Bridge St,Muswellbrook,2333,NSW,164 Bridge St Muswellbrook NSW 2333,Sun:Closed;Mon:9:00 to 4:30;Tue:9:00 to 4:30;Wed:9:00 to 4:30;Thu:9:00 to 4:30;Fri:9:00 to 4:30;Sat:Closed;,150.88902,-32.26028
Nambour,NAM,Centrelink Customer Service Centre,R,Cnr Maud & Currie Sts,Nambour,4560,QLD,PO Box 524 Nambour  QLD  4560,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,152.959571,-26.628406
Nambucca Heads,NBH,Centrelink Customer Service Centre,R,13 Bowra St,Nambucca Heads,2448,NSW,PO Box 413 Nambucca Heads NSW 2448,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.00279,-30.64258
Narooma,NRM,Centrelink Customer Service Centre,R,Shop 35; Narooma Plaza; 185 Princes Hwy,Narooma,2546,NSW,Shop 35 Narooma Plaza 185 Princes Highway Narooma NSW 2546,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,150.12716,-36.22382
Narrabri,NAR,Centrelink Customer Service Centre,R,107 Maitland St,Narrabri,2390,NSW,PO Box 487 Narrabri NSW 2390,Sun:Closed;Mon:8:30 to 4:30(Closed12:30 to 1:30);Tue:8:30 to 4:30(Closed12:30 to 1:30);Wed:8:30 to 4:30(Closed12:30 to 1:30);Thu:8:30 to 4:30(Closed12:30 to 1:30);Fri:8:30 to 4:30(Closed12:30 to 1:30);Sat:Closed;,149.78312,-30.32616
Nelson Bay,NEL,Centrelink Customer Service Centre,R,18-20 Yacaaba St,Nelson Bay,2315,NSW,18-20 Yacaaba St Nelson Bay NSW 2315,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,152.14451,-32.72315
Nerang,NER,Centrelink Customer Service Centre,R,Cnr Cotton & White Sts,Nerang,4211,QLD,PO Box 530 Nerang QLD 4211 - PLEASE ENSURE THIS IS NOT GIVEN TO CUSTOMERS,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.33414,-27.99081
Newcastle,NTL,Centrelink Customer Service Centre,R,Ground Floor; 279 King St,Newcastle,2300,NSW,Locked Bag 3 Regents Park DC NSW 2143,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.76895,-32.92869
Newmarket,NME,Centrelink Customer Service Centre,R,482-490 Racecourse Rd,Flemington,3031,VIC,PO BOX 107 BOX HILL 3128,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,144.92522,-37.78771
Newport,NPT,Centrelink Customer Service Centre,R,433-439 Melbourne Rd,Newport,3015,VIC,PO Box 900 Sunshine VIC 3020,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,144.88265,-37.84136
Nhulunbuy,NUL,Centrelink Customer Service Centre,R,Endeavour Square; Chesterfield Cct,Nhulunbuy,880,NT,PO Box 1196 Nhulunbuy NT 0881,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,136.78648,-12.18544
Noarlunga,NOA,Centrelink Customer Service Centre,R,9 Alexander Kelly Dve,Noarlunga Centre,5168,SA,,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,138.4988,-35.13848
Noosa,NOO,Centrelink Customer Service Centre,R,Tenancy 1 Business Building A; Noosa Civic Mall; 28 Eenie Creek Rd,Noosaville,4566,QLD,PO Box 1456 Noosa Heads  QLD  4567,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.04841,-26.41441
Normanton,NTN,Centrelink Customer Service Centre,R,31 Matilda St,Normanton,4890,QLD,PO Box 258 Normanton QLD 4890,Sun:Closed;Mon:8:30 to 4:30(Closed12:30 to 1:30);Tue:8:30 to 4:30(Closed12:30 to 1:30);Wed:8:30 to 4:30(Closed12:30 to 1:30);Thu:8:30 to 4:30(Closed12:30 to 1:30);Fri:8:30 to 4:30(Closed12:30 to 1:30);Sat:Closed;,141.07331,-17.67363
Northam,NHM,Centrelink Customer Service Centre,R,89 Fitzgerald St,Northam,6401,WA,GPO Box P1187 Perth WA 6844,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 5:00;Fri:8:30 to 4:30;Sat:Closed;,116.61812,-31.4821
Northern Beaches,DEE,Centrelink Customer Service Centre,R,660-664 Pittwater Rd,Brookvale,2100,NSW,660 - 664 Pittwater Road Brookvale NSW 2100,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.26733,-33.76771
Norwood,NOR,Centrelink Customer Service Centre,R,49 Edward St,Norwood,5067,SA,PO Box 608 KENT TOWN  SA   5071,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,138.63423,-34.92073
Nowra,NOW,Centrelink Customer Service Centre,R,4 Lawrence Ave,Nowra,2541,NSW,PO BOX 550 Nowra NSW 2541,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,150.60125,-34.8773
Nundah,NUN,Centrelink Customer Service Centre,R,1283 Sandgate Rd,Nundah,4012,QLD,PO box 180 Nundah 4012,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.05974,-27.40143
Oakleigh,OAK,Centrelink Customer Service Centre,R,88 Atherton Rd,Oakleigh,3166,VIC,P O Box 138 Oakleigh VIC 3166,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,145.09429,-37.8996
Orange,ORA,Centrelink Customer Service Centre,R,189-191 Anson St,Orange,2800,NSW,PO Box 436 Orange NSW 2800,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,149.09805,-33.28454
Pakenham,PKM,Centrelink Customer Service Centre,R,25 Treloar Ln,Pakenham,3810,VIC,PO Box 491 Pakenham VIC 3810,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,145.48349,-38.07841
Palm Beach,PBH,Centrelink Customer Service Centre,R,1085-1087 Gold Coast Hwy,Palm Beach,4221,QLD,PO Box 404 Elanora QLD 4221,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,153.45925,-28.09943
Palm Island,TNV,Centrelink Customer Service Centre,R,Main St,Palm Island,4816,QLD,Main St Palm Island QLD 4816,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,146.57899,-18.73457
Palmerston,PAL,Centrelink Customer Service Centre,R,2 Maluka St,Palmerston,830,NT,Locked Bag 4 Darwin NT 0800,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,130.98689,-12.48104
Parkes,PKS,Centrelink Customer Service Centre,R,57 Currajong St,Parkes,2870,NSW,Locked Bag 5004 Parkes NSW 2870,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,148.17627,-33.13433
Parramatta,PAR,Centrelink Customer Service Centre,R,Ground Floor; Commonwealth Offices; 2-12 Macquarie St,Parramatta,2150,NSW,Locked Bag 3  Regents Park BC NSW 2143,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,151.00061,-33.81437
Penrith,PEN,Centrelink Customer Service Centre,R,598 High St,Penrith,2750,NSW,Locked Bag 3 Regents Park BC NSW 2143,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,150.6908,-33.75211
Port Adelaide,PAD,Centrelink Customer Service Centre,R,72 Lipson St,Port Adelaide,5015,SA,PO Box 306 Port Adelaide SA 5015,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,138.50867,-34.84703
Port Augusta,PUG,Centrelink Customer Service Centre,R,99 Commercial Rd,Port Augusta,5700,SA,PO Box 1820 Port Augusta SA  5700,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,137.76421,-32.49421
Port Lincoln,PLO,Centrelink Customer Service Centre,R,8 Edinburgh St,Port Lincoln,5606,SA,PO Box 871 Port Lincoln  SA 5606,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,135.85972,-34.72478
Port Macquarie,PQ2,Centrelink Customer Service Centre,R,5-7 Short St,Port Macquarie,2444,NSW,5 - 7 Short Street  Port Macquarie NSW 2444,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,152.90668,-31.42974
Port Pirie,PPI,Centrelink Customer Service Centre,R,53 Gertrude St,Port Pirie,5540,SA,PO Box 302 Port Pirie SA 5540,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,138.00701,-33.17637
Portland (VIC),POR,Centrelink Customer Service Centre,R,8-10 Gawler St,Portland,3305,VIC,PO Box 1187 Portland VIC 3305,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,141.60513,-38.35023
Queanbeyan,QUE,Centrelink Customer Service Centre,R,183 Crawford St,Queanbeyan,2620,NSW,PO Box 601 Queanbeyan NSW 2620,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,149.23298,-35.35187
Raymond Terrace,RAY,Centrelink Customer Service Centre,R,39 Sturgeon St,Raymond Terrace,2324,NSW,39 Sturgeon St Raymond Terrace NSW 2324,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.7424,-32.76431
Redfern,RED,Centrelink Customer Service Centre,R,140 Redfern St,Redfern,2016,NSW,Ground Floor 140 Redfern Street Redfern NSW 2016,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.2026,-33.8924
Ringwood,RIN,Centrelink Customer Service Centre,R,2-6 Bond St,Ringwood,3134,VIC,PO Box 483 Ringwood VIC 3134,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,145.22638,-37.81396
Rockdale,ROC,Centrelink Customer Service Centre,R,75 Railway St,Rockdale,2216,NSW,75 Railway Street Rockdale NSW 2216,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,151.13674,-33.9509
